gene_name,gene_id_x,transcript_id,biotype,gene_id_y,exon_coverage,CDS_coverage
DGKD,ENSG00000077044,ENST00000264057,transcript,ENSG00000077044,55.85939793,59.30561137
LGR5,ENSG00000139292,ENST00000266674,transcript,ENSG00000139292,55.86078304,63.60544503
ABCA2,ENSG00000107331,ENST00000341511,transcript,ENSG00000107331,55.86303088,58.19612177
AOX1,ENSG00000138356,ENST00000374700,transcript,ENSG00000138356,55.86333288,56.70841209
GRIA2,ENSG00000120251,ENST00000296526,transcript,ENSG00000120251,55.8653561,63.14247915
SF3A3,ENSG00000183431,ENST00000373019,transcript,ENSG00000183431,55.86588273,62.13220727
PABPC4,ENSG00000090621,ENST00000372858,transcript,ENSG00000090621,55.87106502,62.24447292
TMEM199,ENSG00000244045,ENST00000292114,transcript,ENSG00000244045,55.87180618,67.85976139
NWD1,ENSG00000188039,ENST00000524140,transcript,ENSG00000188039,55.87252873,61.38122451
BLK,ENSG00000136573,ENST00000259089,transcript,ENSG00000136573,55.87539543,76.76132836
DPY30,ENSG00000162961,ENST00000342166,transcript,ENSG00000162961,55.87569614,70.65269679
GPR113,ENSG00000173567,ENST00000311519,transcript,ENSG00000173567,55.87577964,56.12783345
HIPK1,ENSG00000163349,ENST00000369558,transcript,ENSG00000163349,55.87631832,62.68166958
MS4A6A,ENSG00000110077,ENST00000412309,transcript,ENSG00000110077,55.87930226,68.03392914
PRKCD,ENSG00000163932,ENST00000394729,transcript,ENSG00000163932,55.88494221,68.48332809
CSRP3,ENSG00000129170,ENST00000533783,transcript,ENSG00000129170,55.88851451,89.83786626
KCNH5,ENSG00000140015,ENST00000322893,transcript,ENSG00000140015,55.88874022,59.02238635
DPP3,ENSG00000254986,ENST00000360510,transcript,ENSG00000254986,55.89164658,60.56981282
NFASC,ENSG00000163531,ENST00000339876,transcript,ENSG00000163531,55.89325248,61.75325432
CD1A,ENSG00000158477,ENST00000289429,transcript,ENSG00000158477,55.89665789,77.79177415
PHF19,ENSG00000119403,ENST00000373896,transcript,ENSG00000119403,55.89896757,67.46399648
TRPV2,ENSG00000187688,ENST00000338560,transcript,ENSG00000187688,55.89976531,64.66743327
SETD4,ENSG00000185917,ENST00000399215,transcript,ENSG00000185917,55.9051897,65.04920583
KIAA1217,ENSG00000120549,ENST00000376454,transcript,ENSG00000120549,55.90598014,60.50346647
APOA1,ENSG00000118137,ENST00000236850,transcript,ENSG00000118137,55.91300589,70.45041689
GPX4,ENSG00000167468,ENST00000354171,transcript,ENSG00000167468,55.91339622,56.24867107
ITGBL1,ENSG00000198542,ENST00000376180,transcript,ENSG00000198542,55.92413991,61.70904713
PAX1,ENSG00000125813,ENST00000398485,transcript,ENSG00000125813,55.926352,59.34160904
ABHD5,ENSG00000011198,ENST00000458276,transcript,ENSG00000011198,55.92640701,77.32241692
PSMD10,ENSG00000101843,ENST00000217958,transcript,ENSG00000101843,55.92803374,63.35597418
UTS2,ENSG00000049247,ENST00000054668,transcript,ENSG00000049247,55.93029736,58.0580292
CCND3,ENSG00000112576,ENST00000372991,transcript,ENSG00000112576,55.93135126,66.23919612
RASGEF1A,ENSG00000198915,ENST00000395809,transcript,ENSG00000198915,55.93235408,60.71104334
DMRT1,ENSG00000137090,ENST00000382276,transcript,ENSG00000137090,55.93309394,77.54852836
VSTM1,ENSG00000189068,ENST00000338372,transcript,ENSG00000189068,55.93334093,59.12627997
VAPB,ENSG00000124164,ENST00000475243,transcript,ENSG00000124164,55.93523673,71.39221729
FAM134C,ENSG00000141699,ENST00000309428,transcript,ENSG00000141699,55.93693589,61.59776796
MOCS2,ENSG00000164172,ENST00000396954,transcript,ENSG00000164172,55.93733659,54.99268957
ADAM11,ENSG00000073670,ENST00000200557,transcript,ENSG00000073670,55.94319181,56.55747904
PEX7,ENSG00000112357,ENST00000318471,transcript,ENSG00000112357,55.94802119,63.98363365
SLC47A2,ENSG00000180638,ENST00000325411,transcript,ENSG00000180638,55.94867664,58.61609093
RECQL4,ENSG00000160957,ENST00000428558,transcript,ENSG00000160957,55.94984236,54.72832599
STIM1,ENSG00000167323,ENST00000300737,transcript,ENSG00000167323,55.95010528,73.9935774
MYH10,ENSG00000133026,ENST00000360416,transcript,ENSG00000133026,55.95699249,61.18676619
KDM2B,ENSG00000089094,ENST00000377071,transcript,ENSG00000089094,55.95723919,60.26808563
SCN5A,ENSG00000183873,ENST00000413689,transcript,ENSG00000183873,55.95740376,58.92122681
TLL2,ENSG00000095587,ENST00000357947,transcript,ENSG00000095587,55.96264307,61.60071595
AFAP1L2,ENSG00000169129,ENST00000304129,transcript,ENSG00000169129,55.96324911,59.38831896
STMN4,ENSG00000015592,ENST00000350889,transcript,ENSG00000015592,55.96634079,68.34573223
SELV,ENSG00000186838,ENST00000335426,transcript,ENSG00000186838,55.97085561,67.0530111
TBL2,ENSG00000106638,ENST00000305632,transcript,ENSG00000106638,55.97614947,52.81515989
MOGAT3,ENSG00000106384,ENST00000223114,transcript,ENSG00000106384,55.97647348,59.92193461
RIPK4,ENSG00000183421,ENST00000332512,transcript,ENSG00000183421,55.97767619,64.91064959
EPHA3,ENSG00000044524,ENST00000336596,transcript,ENSG00000044524,55.98173835,60.52356829
PIK3CG,ENSG00000105851,ENST00000359195,transcript,ENSG00000105851,55.98203627,64.04424948
SLCO1B1,ENSG00000134538,ENST00000256958,transcript,ENSG00000134538,55.9861229,59.80758876
ITGA5,ENSG00000161638,ENST00000293379,transcript,ENSG00000161638,55.98705393,59.685012
FAM193A,ENSG00000125386,ENST00000324666,transcript,ENSG00000125386,55.99170724,60.97578597
SCN4A,ENSG00000007314,ENST00000435607,transcript,ENSG00000007314,55.99406588,59.9216576
TM4SF19,ENSG00000145107,ENST00000273695,transcript,ENSG00000145107,55.9948029,72.1275237
CLCN6,ENSG00000011021,ENST00000346436,transcript,ENSG00000011021,55.99541129,58.99926726
TMEM150A,ENSG00000168890,ENST00000409668,transcript,ENSG00000168890,55.9981043,69.36867857
SLC24A5,ENSG00000188467,ENST00000341459,transcript,ENSG00000188467,56.00234893,61.44101115
DSG1,ENSG00000134760,ENST00000257192,transcript,ENSG00000134760,56.01074562,78.19066636
SFSWAP,ENSG00000061936,ENST00000541286,transcript,ENSG00000061936,56.0147943,59.50218134
MYL6,ENSG00000092841,ENST00000550697,transcript,ENSG00000092841,56.01632598,64.13727262
MYL4,ENSG00000198336,ENST00000354968,transcript,ENSG00000198336,56.0181635,67.68061419
SUN1,ENSG00000164828,ENST00000401592,transcript,ENSG00000164828,56.02150075,60.97682179
AGXT,ENSG00000172482,ENST00000307503,transcript,ENSG00000172482,56.02299145,64.06350036
NOS1,ENSG00000089250,ENST00000338101,transcript,ENSG00000089250,56.02614462,57.05658485
LGSN,ENSG00000146166,ENST00000370657,transcript,ENSG00000146166,56.02725918,59.57965887
WAS,ENSG00000015285,ENST00000376701,transcript,ENSG00000015285,56.02816014,60.42489511
SIGLEC1,ENSG00000088827,ENST00000344754,transcript,ENSG00000088827,56.03128086,58.0156028
ABCG1,ENSG00000160179,ENST00000361802,transcript,ENSG00000160179,56.03286804,60.74004158
PGS1,ENSG00000087157,ENST00000262764,transcript,ENSG00000087157,56.03296257,59.56256288
E2F4,ENSG00000205250,ENST00000379378,transcript,ENSG00000205250,56.03501675,58.88111172
ZMIZ2,ENSG00000122515,ENST00000309315,transcript,ENSG00000122515,56.0365203,63.79007523
NPR1,ENSG00000169418,ENST00000368680,transcript,ENSG00000169418,56.04203579,63.77819946
FKBP2,ENSG00000173486,ENST00000394540,transcript,ENSG00000173486,56.04676891,66.2839426
EML3,ENSG00000149499,ENST00000394773,transcript,ENSG00000149499,56.04719148,59.05724198
KMT2A,ENSG00000118058,ENST00000534358,transcript,ENSG00000118058,56.04936248,58.80379304
UBE4B,ENSG00000130939,ENST00000343090,transcript,ENSG00000130939,56.04989914,61.50173403
MAP3K1,ENSG00000095015,ENST00000399503,transcript,ENSG00000095015,56.05279462,73.45799947
SF3B2,ENSG00000087365,ENST00000322535,transcript,ENSG00000087365,56.05866803,59.61542637
NRG2,ENSG00000158458,ENST00000361474,transcript,ENSG00000158458,56.06181513,58.54287914
CTSE,ENSG00000196188,ENST00000358184,transcript,ENSG00000196188,56.06329978,66.42600272
SIGLEC6,ENSG00000105492,ENST00000425629,transcript,ENSG00000105492,56.06642568,61.30348872
JMJD7-PLA2G4B,ENSG00000168970,ENST00000382448,transcript,ENSG00000168970,56.06803897,59.47671395
PRSS38,ENSG00000185888,ENST00000366757,transcript,ENSG00000185888,56.06871254,63.23984246
CKLF,ENSG00000217555,ENST00000264001,transcript,ENSG00000217555,56.07561649,72.59008798
CCDC101,ENSG00000176476,ENST00000317058,transcript,ENSG00000176476,56.07604472,63.34483463
ACTN1,ENSG00000072110,ENST00000394419,transcript,ENSG00000072110,56.07834068,60.0433928
ZNF777,ENSG00000196453,ENST00000247930,transcript,ENSG00000196453,56.07834293,70.62566878
UNG,ENSG00000076248,ENST00000242576,transcript,ENSG00000076248,56.07976261,71.83388794
TELO2,ENSG00000100726,ENST00000262319,transcript,ENSG00000100726,56.08048437,60.77459642
NIPA1,ENSG00000170113,ENST00000337435,transcript,ENSG00000170113,56.08745001,66.9438545
NISCH,ENSG00000010322,ENST00000345716,transcript,ENSG00000010322,56.09216244,60.83851644
SIK3,ENSG00000160584,ENST00000292055,transcript,ENSG00000160584,56.09252454,61.53997186
ARNT2,ENSG00000172379,ENST00000303329,transcript,ENSG00000172379,56.10359664,70.90092231
CTC-260F20.3,ENSG00000258674,ENST00000555938,transcript,ENSG00000258674,56.10660631,61.02401091
NCAPD3,ENSG00000151503,ENST00000534548,transcript,ENSG00000151503,56.11413753,57.68043553
AC103809.2,ENSG00000268626,ENST00000599136,transcript,ENSG00000268626,56.11632233,56.1545439
TOE1,ENSG00000132773,ENST00000372090,transcript,ENSG00000132773,56.118207,76.7340573
DMD,ENSG00000198947,ENST00000357033,transcript,ENSG00000198947,56.11941942,60.14560546
DIS3L,ENSG00000166938,ENST00000319212,transcript,ENSG00000166938,56.12063025,60.17143981
ZFYVE19,ENSG00000166140,ENST00000355341,transcript,ENSG00000166140,56.12601455,60.57156965
TMPRSS11A,ENSG00000187054,ENST00000334830,transcript,ENSG00000187054,56.13598218,61.29781434
NFKBIE,ENSG00000146232,ENST00000275015,transcript,ENSG00000146232,56.1360215,66.04069668
GAS2L2,ENSG00000132139,ENST00000254466,transcript,ENSG00000132139,56.13863583,57.54768454
MRM1,ENSG00000129282,ENST00000250156,transcript,ENSG00000129282,56.13952997,64.79921428
LRCH3,ENSG00000186001,ENST00000334859,transcript,ENSG00000186001,56.14119129,56.61513697
PSG2,ENSG00000242221,ENST00000406487,transcript,ENSG00000242221,56.14156549,82.87363063
HYPK,ENSG00000242028,ENST00000406925,transcript,ENSG00000242028,56.14184509,60.14021536
ESX1,ENSG00000123576,ENST00000372588,transcript,ENSG00000123576,56.14485274,62.81836563
PPP4C,ENSG00000149923,ENST00000279387,transcript,ENSG00000149923,56.14686847,71.30502107
LRIG3,ENSG00000139263,ENST00000320743,transcript,ENSG00000139263,56.14724408,59.14740723
CARS,ENSG00000110619,ENST00000380525,transcript,ENSG00000110619,56.14833351,60.7126909
TRIO,ENSG00000038382,ENST00000344204,transcript,ENSG00000038382,56.15011989,58.7498683
DDX47,ENSG00000213782,ENST00000358007,transcript,ENSG00000213782,56.15309359,60.39189374
FGFR3,ENSG00000068078,ENST00000340107,transcript,ENSG00000068078,56.15868364,60.68962254
FAM131A,ENSG00000175182,ENST00000383847,transcript,ENSG00000175182,56.16253607,66.98555468
NUP210L,ENSG00000143552,ENST00000368559,transcript,ENSG00000143552,56.1631307,60.7024649
BRMS1,ENSG00000174744,ENST00000425825,transcript,ENSG00000174744,56.16387099,65.35697714
NT5C1B,ENSG00000185013,ENST00000359846,transcript,ENSG00000185013,56.17162258,60.82798822
SLC14A2,ENSG00000132874,ENST00000255226,transcript,ENSG00000132874,56.17302373,62.81548774
ABHD4,ENSG00000100439,ENST00000428304,transcript,ENSG00000100439,56.18923381,61.294794
DNAJC6,ENSG00000116675,ENST00000371069,transcript,ENSG00000116675,56.19360879,60.1549021
C3orf84,ENSG00000236980,ENST00000545770,transcript,ENSG00000236980,56.19511836,56.96831619
PABPC3,ENSG00000151846,ENST00000281589,transcript,ENSG00000151846,56.19525761,89.12181247
SLC39A6,ENSG00000141424,ENST00000269187,transcript,ENSG00000141424,56.19681882,61.45476539
PACS1,ENSG00000175115,ENST00000320580,transcript,ENSG00000175115,56.19706104,61.83029571
FETUB,ENSG00000090512,ENST00000265029,transcript,ENSG00000090512,56.19733421,63.76938
RTN2,ENSG00000125744,ENST00000245923,transcript,ENSG00000125744,56.20054119,62.47032331
PARD3,ENSG00000148498,ENST00000374789,transcript,ENSG00000148498,56.20153574,58.86696484
RSL1D1,ENSG00000171490,ENST00000571133,transcript,ENSG00000171490,56.20393982,57.17569961
FTCD,ENSG00000160282,ENST00000291670,transcript,ENSG00000160282,56.20907319,60.72971366
NEO1,ENSG00000067141,ENST00000339362,transcript,ENSG00000067141,56.20927556,59.70933761
FMNL1,ENSG00000184922,ENST00000331495,transcript,ENSG00000184922,56.20936256,59.87259105
MFSD4,ENSG00000174514,ENST00000367147,transcript,ENSG00000174514,56.21400555,63.81787924
CDK5,ENSG00000164885,ENST00000485972,transcript,ENSG00000164885,56.21451343,61.30349439
RC3H1,ENSG00000135870,ENST00000367696,transcript,ENSG00000135870,56.21498099,63.75520128
PEX10,ENSG00000157911,ENST00000288774,transcript,ENSG00000157911,56.22498854,55.46599526
FAT1,ENSG00000083857,ENST00000441802,transcript,ENSG00000083857,56.23002069,62.57756843
UPK1B,ENSG00000114638,ENST00000264234,transcript,ENSG00000114638,56.23050457,68.89606583
ZKSCAN2,ENSG00000155592,ENST00000328086,transcript,ENSG00000155592,56.23599189,71.38127978
DMKN,ENSG00000161249,ENST00000339686,transcript,ENSG00000161249,56.23668498,60.79124726
EHF,ENSG00000135373,ENST00000531794,transcript,ENSG00000135373,56.24234053,60.27620665
B4GALNT3,ENSG00000139044,ENST00000266383,transcript,ENSG00000139044,56.24262854,60.48235268
BUD13,ENSG00000137656,ENST00000260210,transcript,ENSG00000137656,56.24467202,62.54075723
SYTL2,ENSG00000137501,ENST00000354566,transcript,ENSG00000137501,56.24793294,62.23547049
ARMC9,ENSG00000135931,ENST00000349938,transcript,ENSG00000135931,56.24989384,61.5680644
MED24,ENSG00000008838,ENST00000394128,transcript,ENSG00000008838,56.25064454,59.43401682
MT4,ENSG00000102891,ENST00000219162,transcript,ENSG00000102891,56.2526582,61.93097781
KCNT1,ENSG00000107147,ENST00000371757,transcript,ENSG00000107147,56.25300847,56.80277906
GPN1,ENSG00000198522,ENST00000264718,transcript,ENSG00000198522,56.25517816,58.48776502
PMS1,ENSG00000064933,ENST00000441310,transcript,ENSG00000064933,56.25565586,64.38239552
ATAD3A,ENSG00000197785,ENST00000378755,transcript,ENSG00000197785,56.25883555,58.33947611
HTR3B,ENSG00000149305,ENST00000260191,transcript,ENSG00000149305,56.26049443,61.89017257
TM6SF1,ENSG00000136404,ENST00000322019,transcript,ENSG00000136404,56.26157399,62.70131616
TKT,ENSG00000163931,ENST00000423516,transcript,ENSG00000163931,56.26198904,58.25462055
MYH15,ENSG00000144821,ENST00000273353,transcript,ENSG00000144821,56.26204356,58.71853415
SV2A,ENSG00000159164,ENST00000369146,transcript,ENSG00000159164,56.26221221,67.31016781
RPE,ENSG00000197713,ENST00000359429,transcript,ENSG00000197713,56.26474204,59.18464421
DCAF17,ENSG00000115827,ENST00000375255,transcript,ENSG00000115827,56.27073483,63.1810601
POLR3D,ENSG00000168495,ENST00000397802,transcript,ENSG00000168495,56.271555,59.42793856
EBNA1BP2,ENSG00000117395,ENST00000431635,transcript,ENSG00000117395,56.27404845,68.94452081
FAM194A,ENSG00000163645,ENST00000295910,transcript,ENSG00000163645,56.28140101,55.27681688
HAS3,ENSG00000103044,ENST00000306560,transcript,ENSG00000103044,56.28784639,68.45136134
TREML4,ENSG00000188056,ENST00000341495,transcript,ENSG00000188056,56.28791713,67.90590283
KRT28,ENSG00000173908,ENST00000306658,transcript,ENSG00000173908,56.2888003,59.42308088
CA14,ENSG00000118298,ENST00000369111,transcript,ENSG00000118298,56.28944562,64.79933377
SIRPA,ENSG00000198053,ENST00000358771,transcript,ENSG00000198053,56.29077866,65.52998496
ACSM5,ENSG00000183549,ENST00000331849,transcript,ENSG00000183549,56.29343155,68.45152771
HTR1D,ENSG00000179546,ENST00000374619,transcript,ENSG00000179546,56.29618524,80.18505482
PROM2,ENSG00000155066,ENST00000317620,transcript,ENSG00000155066,56.29677282,59.64418397
DSCAML1,ENSG00000177103,ENST00000321322,transcript,ENSG00000177103,56.29793647,57.86269497
MIP,ENSG00000135517,ENST00000257979,transcript,ENSG00000135517,56.29971105,78.0130863
CTSL,ENSG00000135047,ENST00000343150,transcript,ENSG00000135047,56.30358552,69.26769414
RABGGTA,ENSG00000100949,ENST00000399409,transcript,ENSG00000100949,56.30978492,61.0040532
DRC1,ENSG00000157856,ENST00000288710,transcript,ENSG00000157856,56.31032797,57.11095755
MORN4,ENSG00000171160,ENST00000307450,transcript,ENSG00000171160,56.3116258,68.56964492
SLC35B1,ENSG00000121073,ENST00000240333,transcript,ENSG00000121073,56.31352081,61.87329748
OR56B3P,ENSG00000180913,ENST00000316517,transcript,ENSG00000180913,56.31650288,56.43100347
OR7E24,ENSG00000237521,ENST00000456448,transcript,ENSG00000237521,56.32028642,64.83679941
GJC3,ENSG00000176402,ENST00000312891,transcript,ENSG00000176402,56.32146908,83.73517377
TMBIM6,ENSG00000139644,ENST00000423828,transcript,ENSG00000139644,56.32604593,68.4132688
SPEM1,ENSG00000181323,ENST00000323675,transcript,ENSG00000181323,56.32610378,55.62353771
PDE10A,ENSG00000112541,ENST00000539869,transcript,ENSG00000112541,56.32702554,58.89874328
DISP1,ENSG00000154309,ENST00000284476,transcript,ENSG00000154309,56.33239282,72.99770171
RPAIN,ENSG00000129197,ENST00000405578,transcript,ENSG00000129197,56.33487643,61.10308621
ACTC1,ENSG00000159251,ENST00000290378,transcript,ENSG00000159251,56.33488641,80.88007781
KRTAP10-9,ENSG00000221837,ENST00000397911,transcript,ENSG00000221837,56.33578754,96.32061416
SNW1,ENSG00000100603,ENST00000261531,transcript,ENSG00000100603,56.33830976,61.10456232
POLG2,ENSG00000256525,ENST00000539111,transcript,ENSG00000256525,56.3403399,68.16508129
ZBTB16,ENSG00000109906,ENST00000335953,transcript,ENSG00000109906,56.34061179,78.93053395
CRNKL1,ENSG00000101343,ENST00000377340,transcript,ENSG00000101343,56.34806248,59.01974937
LILRB4,ENSG00000186818,ENST00000391736,transcript,ENSG00000186818,56.34826719,65.13411241
ARHGAP19-SLIT1,ENSG00000269891,ENST00000453547,transcript,ENSG00000269891,56.34869647,62.93985329
MAPK8IP3,ENSG00000138834,ENST00000250894,transcript,ENSG00000138834,56.35060776,63.28738651
C22orf43,ENSG00000189269,ENST00000317749,transcript,ENSG00000189269,56.35221456,65.79046288
SYMPK,ENSG00000125755,ENST00000245934,transcript,ENSG00000125755,56.3555842,67.63175203
PLEKHG2,ENSG00000090924,ENST00000409794,transcript,ENSG00000090924,56.35668715,60.16834764
FDXACB1,ENSG00000255561,ENST00000260257,transcript,ENSG00000255561,56.35673464,55.98228051
AGBL2,ENSG00000165923,ENST00000525123,transcript,ENSG00000165923,56.35732122,61.90429719
DBT,ENSG00000137992,ENST00000370132,transcript,ENSG00000137992,56.36429345,72.73663025
ZZEF1,ENSG00000074755,ENST00000381638,transcript,ENSG00000074755,56.36456751,58.12751338
CNOT1,ENSG00000125107,ENST00000317147,transcript,ENSG00000125107,56.36599201,62.80132512
ST3GAL5,ENSG00000115525,ENST00000377332,transcript,ENSG00000115525,56.36895051,69.04076552
TBC1D14,ENSG00000132405,ENST00000409757,transcript,ENSG00000132405,56.36989637,64.07916866
TDRKH,ENSG00000182134,ENST00000368822,transcript,ENSG00000182134,56.37308129,65.41942936
DUS1L,ENSG00000169718,ENST00000354321,transcript,ENSG00000169718,56.38374832,60.29115981
ZFP64,ENSG00000020256,ENST00000216923,transcript,ENSG00000020256,56.38618338,61.38396037
SPZ1,ENSG00000164299,ENST00000296739,transcript,ENSG00000164299,56.38623665,67.51609777
TEFM,ENSG00000172171,ENST00000581216,transcript,ENSG00000172171,56.38761436,73.02287886
NOC2L,ENSG00000188976,ENST00000327044,transcript,ENSG00000188976,56.38892587,62.67855823
VNN3,ENSG00000093134,ENST00000427187,transcript,ENSG00000093134,56.38983069,55.06084477
UNC79,ENSG00000133958,ENST00000256339,transcript,ENSG00000133958,56.39353851,58.47109733
DIP2B,ENSG00000066084,ENST00000301180,transcript,ENSG00000066084,56.3974963,60.73028033
MRTO4,ENSG00000053372,ENST00000330263,transcript,ENSG00000053372,56.39760751,67.03524475
SYNJ2,ENSG00000078269,ENST00000355585,transcript,ENSG00000078269,56.39966029,59.84919225
SUCLG1,ENSG00000163541,ENST00000393868,transcript,ENSG00000163541,56.40624984,59.92305398
HAVCR1,ENSG00000113249,ENST00000339252,transcript,ENSG00000113249,56.41729751,62.87215729
VWA3B,ENSG00000168658,ENST00000477737,transcript,ENSG00000168658,56.41778617,62.43959582
MAN2B2,ENSG00000013288,ENST00000285599,transcript,ENSG00000013288,56.4216736,60.30706169
DUXA,ENSG00000258873,ENST00000554048,transcript,ENSG00000258873,56.43006264,63.16642174
MS4A6E,ENSG00000166926,ENST00000300182,transcript,ENSG00000166926,56.43294863,74.43634323
MYLIP,ENSG00000007944,ENST00000356840,transcript,ENSG00000007944,56.43569039,66.96962274
ASH1L,ENSG00000116539,ENST00000392403,transcript,ENSG00000116539,56.43757732,65.22796157
FOLR2,ENSG00000165457,ENST00000298223,transcript,ENSG00000165457,56.43997827,63.41161091
RNF148,ENSG00000235631,ENST00000434824,transcript,ENSG00000235631,56.44253247,73.35552032
HIST1H1E,ENSG00000168298,ENST00000304218,transcript,ENSG00000168298,56.44401529,60.25531963
GLI1,ENSG00000111087,ENST00000228682,transcript,ENSG00000111087,56.45222932,62.39533325
MGST3,ENSG00000143198,ENST00000367889,transcript,ENSG00000143198,56.45228312,83.05941613
WDR92,ENSG00000243667,ENST00000295121,transcript,ENSG00000243667,56.452852,60.77202799
IPO9,ENSG00000198700,ENST00000361565,transcript,ENSG00000198700,56.45351818,63.34405888
PCGF2,ENSG00000056661,ENST00000580830,transcript,ENSG00000056661,56.45452369,67.48027983
PPT2,ENSG00000221988,ENST00000361568,transcript,ENSG00000221988,56.45525365,72.54992224
DHX30,ENSG00000132153,ENST00000445061,transcript,ENSG00000132153,56.45691943,68.6723334
ZNF462,ENSG00000148143,ENST00000277225,transcript,ENSG00000148143,56.46274832,68.67441645
ETNPPL,ENSG00000164089,ENST00000296486,transcript,ENSG00000164089,56.46316547,62.4572409
ANO8,ENSG00000074855,ENST00000159087,transcript,ENSG00000074855,56.46452209,59.89779537
ARHGDIG,ENSG00000242173,ENST00000219409,transcript,ENSG00000242173,56.46662679,57.8434924
TBC1D22B,ENSG00000065491,ENST00000373491,transcript,ENSG00000065491,56.46885508,63.21405906
ATP1B4,ENSG00000101892,ENST00000218008,transcript,ENSG00000101892,56.46969609,61.3483232
NAT10,ENSG00000135372,ENST00000257829,transcript,ENSG00000135372,56.47250946,64.86377254
PRSS16,ENSG00000112812,ENST00000230582,transcript,ENSG00000112812,56.47517008,57.98280337
OR51A2,ENSG00000205496,ENST00000380371,transcript,ENSG00000205496,56.48009448,56.53872311
NT5C1A,ENSG00000116981,ENST00000235628,transcript,ENSG00000116981,56.48131212,56.50051548
ANKRD26,ENSG00000107890,ENST00000376087,transcript,ENSG00000107890,56.48142776,59.62195444
AMELX,ENSG00000125363,ENST00000380712,transcript,ENSG00000125363,56.49408414,74.24995696
RNF219,ENSG00000152193,ENST00000282003,transcript,ENSG00000152193,56.49708885,57.99149563
KCNJ13,ENSG00000115474,ENST00000233826,transcript,ENSG00000115474,56.49924483,65.49111217
MCM10,ENSG00000065328,ENST00000484800,transcript,ENSG00000065328,56.50599274,62.23836688
TPGS2,ENSG00000134779,ENST00000334295,transcript,ENSG00000134779,56.50869909,61.3197844
PI4K2A,ENSG00000155252,ENST00000370631,transcript,ENSG00000155252,56.50871545,61.62390407
DMBT1,ENSG00000187908,ENST00000368909,transcript,ENSG00000187908,56.50886126,57.7832563
SPACA3,ENSG00000141316,ENST00000269053,transcript,ENSG00000141316,56.51103702,66.25273807
AFMID,ENSG00000183077,ENST00000327898,transcript,ENSG00000183077,56.51143913,62.27337654
AGFG1,ENSG00000173744,ENST00000409979,transcript,ENSG00000173744,56.5136184,58.11810959
CAPN1,ENSG00000014216,ENST00000527323,transcript,ENSG00000014216,56.51767551,59.53592229
EXOC7,ENSG00000182473,ENST00000335146,transcript,ENSG00000182473,56.51869098,60.19969674
SIRT2,ENSG00000068903,ENST00000249396,transcript,ENSG00000068903,56.51937063,61.7311529
SEC23A,ENSG00000100934,ENST00000307712,transcript,ENSG00000100934,56.52658431,68.59128679
LGALS12,ENSG00000133317,ENST00000340246,transcript,ENSG00000133317,56.52817421,63.58791406
IL31,ENSG00000204671,ENST00000377035,transcript,ENSG00000204671,56.52819776,70.48160718
SBSN,ENSG00000189001,ENST00000452271,transcript,ENSG00000189001,56.52834822,68.89124612
IL25,ENSG00000166090,ENST00000329715,transcript,ENSG00000166090,56.52974555,73.38928578
PAX7,ENSG00000009709,ENST00000375375,transcript,ENSG00000009709,56.52984977,60.14062724
FKBP11,ENSG00000134285,ENST00000550765,transcript,ENSG00000134285,56.53270859,61.31659593
HIRA,ENSG00000100084,ENST00000263208,transcript,ENSG00000100084,56.53374575,59.29861588
ALDH1A1,ENSG00000165092,ENST00000297785,transcript,ENSG00000165092,56.53616838,58.39475803
NECAP2,ENSG00000157191,ENST00000443980,transcript,ENSG00000157191,56.54148918,63.00992068
CLPTM1L,ENSG00000049656,ENST00000320895,transcript,ENSG00000049656,56.54323699,60.60798028
RSPH1,ENSG00000160188,ENST00000291536,transcript,ENSG00000160188,56.54960722,66.26578055
DEFB118,ENSG00000131068,ENST00000253381,transcript,ENSG00000131068,56.5525162,85.8189939
C12orf10,ENSG00000139637,ENST00000267103,transcript,ENSG00000139637,56.5543037,63.51546601
CARM1,ENSG00000142453,ENST00000327064,transcript,ENSG00000142453,56.5550019,53.85518791
CLCA1,ENSG00000016490,ENST00000234701,transcript,ENSG00000016490,56.5586342,61.55479428
MYB,ENSG00000118513,ENST00000341911,transcript,ENSG00000118513,56.55930758,57.59358776
USP35,ENSG00000118369,ENST00000529308,transcript,ENSG00000118369,56.56253769,64.57363265
ANKS1A,ENSG00000064999,ENST00000360359,transcript,ENSG00000064999,56.56363739,63.13460336
FXYD5,ENSG00000089327,ENST00000342879,transcript,ENSG00000089327,56.56709137,62.50631832
GRAMD2,ENSG00000175318,ENST00000309731,transcript,ENSG00000175318,56.56925529,70.92535891
CLRN1,ENSG00000163646,ENST00000328863,transcript,ENSG00000163646,56.57478488,66.0044344
ARHGEF39,ENSG00000137135,ENST00000378387,transcript,ENSG00000137135,56.57743636,61.30469738
SIKE1,ENSG00000052723,ENST00000369528,transcript,ENSG00000052723,56.5800692,62.23272325
ATG4D,ENSG00000130734,ENST00000309469,transcript,ENSG00000130734,56.58016479,54.89375673
RPL23,ENSG00000125691,ENST00000479035,transcript,ENSG00000125691,56.58149207,66.30807055
NLRP1,ENSG00000091592,ENST00000572272,transcript,ENSG00000091592,56.58396708,57.02270522
NACA,ENSG00000196531,ENST00000550952,transcript,ENSG00000196531,56.58620498,65.29908662
PTBP1,ENSG00000011304,ENST00000356948,transcript,ENSG00000011304,56.59375117,59.55671124
