,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
1617,TCF15,4.678471152,15.05768072,protein_coding,ENST00000246080,ENSG00000125878
1618,AC112721.1,7.26276209,15.06082701,protein_coding,ENST00000409162,ENSG00000222022
1619,GJE1,13.01818333,15.13140178,protein_coding,ENST00000450456,ENSG00000203733
1620,MTRNR2L12,2.122414118,15.13845833,protein_coding,ENST00000600213,ENSG00000269028
1621,NRGN,4.843170199,15.19727845,protein_coding,ENST00000284292,ENSG00000154146
1622,NRGN,4.843170199,15.19727845,protein_coding,ENST00000412681,ENSG00000154146
1623,TGFBR3L,10.12765905,15.28180433,protein_coding,ENST00000565886,ENSG00000260001
1624,TGFBR3L,10.12765905,15.28180433,processed_transcript,ENST00000564348,ENSG00000260001
1625,TGFBR3L,10.12765905,15.28180433,retained_intron,ENST00000566166,ENSG00000260001
1626,SOX1,4.496646628,15.33929197,protein_coding,ENST00000330949,ENSG00000182968
1627,FOXQ1,8.091928563,15.34027824,protein_coding,ENST00000296839,ENSG00000164379
1628,NUTM2B,12.64633561,15.34416983,protein_coding,ENST00000372321,ENSG00000188199
1629,NUTM2B,12.64633561,15.34416983,protein_coding,ENST00000342531,ENSG00000188199
1630,NUTM2B,12.64633561,15.34416983,protein_coding,ENST00000448135,ENSG00000188199
1631,NUTM2B,12.64633561,15.34416983,protein_coding,ENST00000429828,ENSG00000188199
1632,ZMYM6NB,14.65585824,15.39444731,protein_coding,ENST00000373337,ENSG00000243749
1633,RP11-9B6.1,7.526807572,15.4242054,protein_coding,ENST00000504213,ENSG00000248511
1634,SCRT2,4.533828837,15.44729679,protein_coding,ENST00000246104,ENSG00000215397
1635,MTRNR2L8,2.241446202,15.46705556,protein_coding,ENST00000536684,ENSG00000255823
1636,FRAT2,5.262471007,15.48058498,protein_coding,ENST00000371019,ENSG00000181274
1637,INSM1,8.859178018,15.4954094,protein_coding,ENST00000310227,ENSG00000173404
1638,RP11-738G5.2,9.931372414,15.50396345,protein_coding,ENST00000520800,ENSG00000253206
1639,PSMG4,14.9205364,15.61966518,nonsense_mediated_decay,ENST00000509933,ENSG00000180822
1640,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000380306,ENSG00000180822
1641,PSMG4,14.9205364,15.61966518,processed_transcript,ENST00000416079,ENSG00000180822
1642,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000438998,ENSG00000180822
1643,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000380305,ENSG00000180822
1644,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000419065,ENSG00000180822
1645,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000473000,ENSG00000180822
1646,PSMG4,14.9205364,15.61966518,nonsense_mediated_decay,ENST00000324987,ENSG00000180822
1647,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000451246,ENSG00000180822
1648,PSMG4,14.9205364,15.61966518,protein_coding,ENST00000454610,ENSG00000180822
1649,RP11-180C1.1,6.253927914,15.6442764,protein_coding,ENST00000507759,ENSG00000250038
1650,RP11-180C1.1,6.253927914,15.6442764,protein_coding,ENST00000515720,ENSG00000250038
1651,CCDC71L,10.4344193,15.65290413,protein_coding,ENST00000523505,ENSG00000253276
1652,RP11-122A3.2,11.15544515,15.65596588,,,
1653,DLEU2L,6.276459096,15.71634848,protein_coding,ENST00000371086,ENSG00000116652
1654,DLEU2L,6.276459096,15.71634848,protein_coding,ENST00000340052,ENSG00000116652
1655,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000291860,ENSG00000242019
1656,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000605796,ENSG00000271124
1657,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000574960,ENSG00000262335
1658,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000570434,ENSG00000262439
1659,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000576569,ENSG00000262289
1660,KIR3DL3,15.35494902,15.76294595,protein_coding,ENST00000573942,ENSG00000262763
1661,NOMO2,15.18555415,15.76850453,protein_coding,ENST00000330537,ENSG00000185164
1662,NOMO2,15.18555415,15.76850453,protein_coding,ENST00000381474,ENSG00000185164
1663,NOMO2,15.18555415,15.76850453,nonsense_mediated_decay,ENST00000564991,ENSG00000185164
1664,NOMO2,15.18555415,15.76850453,retained_intron,ENST00000569526,ENSG00000185164
1665,NOMO2,15.18555415,15.76850453,nonsense_mediated_decay,ENST00000567831,ENSG00000185164
1666,NOMO2,15.18555415,15.76850453,nonsense_mediated_decay,ENST00000569051,ENSG00000185164
1667,NOMO2,15.18555415,15.76850453,retained_intron,ENST00000564355,ENSG00000185164
1668,NOMO2,15.18555415,15.76850453,nonsense_mediated_decay,ENST00000562312,ENSG00000185164
1669,NOMO2,15.18555415,15.76850453,protein_coding,ENST00000543392,ENSG00000185164
1670,UTY,14.72237183,15.77146203,protein_coding,ENST00000331397,ENSG00000183878
1671,UTY,14.72237183,15.77146203,protein_coding,ENST00000362096,ENSG00000183878
1672,UTY,14.72237183,15.77146203,protein_coding,ENST00000329134,ENSG00000183878
1673,UTY,14.72237183,15.77146203,processed_transcript,ENST00000478900,ENSG00000183878
1674,UTY,14.72237183,15.77146203,processed_transcript,ENST00000474365,ENSG00000183878
1675,UTY,14.72237183,15.77146203,protein_coding,ENST00000382893,ENSG00000183878
1676,UTY,14.72237183,15.77146203,processed_transcript,ENST00000479713,ENSG00000183878
1677,UTY,14.72237183,15.77146203,protein_coding,ENST00000382896,ENSG00000183878
1678,UTY,14.72237183,15.77146203,protein_coding,ENST00000537580,ENSG00000183878
1679,UTY,14.72237183,15.77146203,protein_coding,ENST00000538878,ENSG00000183878
1680,UTY,14.72237183,15.77146203,protein_coding,ENST00000540140,ENSG00000183878
1681,UTY,14.72237183,15.77146203,protein_coding,ENST00000545955,ENSG00000183878
1682,CEBPD,6.286603406,15.78958033,protein_coding,ENST00000408965,ENSG00000221869
1683,C20orf187,11.5720715,15.79426492,protein_coding,ENST00000378252,ENSG00000125899
1684,C20orf187,11.5720715,15.79426492,protein_coding,ENST00000537362,ENSG00000125899
1685,RP11-763F8.1,14.7083346,15.88571107,protein_coding,ENST00000502368,ENSG00000249049
1686,RP11-536G4.1,9.684270965,15.90323385,protein_coding,ENST00000553095,ENSG00000258292
1687,RP11-160N1.10,7.290982072,15.93921122,protein_coding,ENST00000377548,ENSG00000204814
1688,RP11-160N1.10,7.290982072,15.93921122,protein_coding,ENST00000448436,ENSG00000204814
1689,CXorf31,10.0012081,15.94104464,protein_coding,ENST00000377879,ENSG00000204904
1690,CXorf31,10.0012081,15.94104464,protein_coding,ENST00000605018,ENSG00000270459
1691,MROH1,17.73437536,15.95249934,retained_intron,ENST00000569672,ENSG00000260383
1692,MROH1,17.73437536,15.95249934,retained_intron,ENST00000566817,ENSG00000260383
1693,MROH1,17.73437536,15.95249934,protein_coding,ENST00000562181,ENSG00000260383
1694,MROH1,17.73437536,15.95249934,protein_coding,ENST00000564535,ENSG00000260383
1695,MROH1,17.73437536,15.95249934,retained_intron,ENST00000563621,ENSG00000260383
1696,MROH1,17.73437536,15.95249934,protein_coding,ENST00000568089,ENSG00000260383
1697,MROH1,17.73437536,15.95249934,retained_intron,ENST00000562720,ENSG00000260383
1698,MROH1,17.73437536,15.95249934,processed_transcript,ENST00000566962,ENSG00000260383
1699,MROH1,17.73437536,15.95249934,retained_intron,ENST00000564799,ENSG00000260383
1700,MROH1,17.73437536,15.95249934,retained_intron,ENST00000532255,ENSG00000179832
1701,MROH1,17.73437536,15.95249934,retained_intron,ENST00000525287,ENSG00000179832
1702,MROH1,17.73437536,15.95249934,protein_coding,ENST00000423230,ENSG00000179832
1703,MROH1,17.73437536,15.95249934,protein_coding,ENST00000534366,ENSG00000179832
1704,MROH1,17.73437536,15.95249934,retained_intron,ENST00000527552,ENSG00000179832
1705,MROH1,17.73437536,15.95249934,protein_coding,ENST00000528919,ENSG00000179832
1706,MROH1,17.73437536,15.95249934,retained_intron,ENST00000534508,ENSG00000179832
1707,MROH1,17.73437536,15.95249934,processed_transcript,ENST00000527071,ENSG00000179832
1708,MROH1,17.73437536,15.95249934,retained_intron,ENST00000528664,ENSG00000179832
1709,MROH1,17.73437536,15.95249934,protein_coding,ENST00000398656,ENSG00000179832
1710,MROH1,17.73437536,15.95249934,protein_coding,ENST00000326134,ENSG00000179832
1711,MROH1,17.73437536,15.95249934,protein_coding,ENST00000544576,ENSG00000179832
1712,METRN,15.50604581,16.06370993,protein_coding,ENST00000568223,ENSG00000103260
1713,METRN,15.50604581,16.06370993,nonsense_mediated_decay,ENST00000570132,ENSG00000103260
1714,METRN,15.50604581,16.06370993,protein_coding,ENST00000219542,ENSG00000103260
1715,METRN,15.50604581,16.06370993,protein_coding,ENST00000567076,ENSG00000103260
1716,METRN,15.50604581,16.06370993,retained_intron,ENST00000564661,ENSG00000103260
1717,METRN,15.50604581,16.06370993,protein_coding,ENST00000568415,ENSG00000103260
1718,AC015987.2,11.44501783,16.08250263,protein_coding,ENST00000416501,ENSG00000236338
1719,GAGE12J,12.79110489,16.11229874,protein_coding,ENST00000442437,ENSG00000224659
1720,GAGE12J,12.79110489,16.11229874,protein_coding,ENST00000597432,ENSG00000269149
1721,LGALS7B,18.19288098,16.11931895,protein_coding,ENST00000314980,ENSG00000178934
1722,LGALS7B,18.19288098,16.11931895,retained_intron,ENST00000600304,ENSG00000178934
1723,RP11-315O6.2,3.506555763,16.15444298,protein_coding,ENST00000529278,ENSG00000255482
1724,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000383656,ENSG00000206526
1725,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000377186,ENSG00000204709
1726,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000421470,ENSG00000231041
1727,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000438403,ENSG00000233566
1728,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000434916,ENSG00000237313
1729,C6orf100,7.944575063,16.17946994,protein_coding,ENST00000438996,ENSG00000237634
1730,KCNK12,1.221633609,16.20814538,protein_coding,ENST00000327876,ENSG00000184261
1731,KCNK12,1.221633609,16.20814538,processed_transcript,ENST00000493527,ENSG00000184261
1732,NUPR1L,6.345900259,16.21748316,protein_coding,ENST00000329309,ENSG00000185290
1733,PRAMEF17,15.36336939,16.23605707,protein_coding,ENST00000376098,ENSG00000204479
1734,C9orf141,12.51397288,16.25583833,protein_coding,ENST00000371629,ENSG00000198454
1735,C2CD4C,3.673892713,16.30476397,protein_coding,ENST00000332235,ENSG00000183186
1736,CTAGE6,14.62636867,16.33917651,protein_coding,ENST00000470691,ENSG00000271321
1737,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000562923,ENSG00000157335
1738,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000541793,ENSG00000157335
1739,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000314151,ENSG00000157335
1740,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000565806,ENSG00000157335
1741,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000569347,ENSG00000157335
1742,CLEC18C,14.83926725,16.34648715,retained_intron,ENST00000564976,ENSG00000157335
1743,CLEC18C,14.83926725,16.34648715,retained_intron,ENST00000569201,ENSG00000157335
1744,CLEC18C,14.83926725,16.34648715,retained_intron,ENST00000569268,ENSG00000157335
1745,CLEC18C,14.83926725,16.34648715,protein_coding,ENST00000536907,ENSG00000157335
1746,CLEC18C,14.83926725,16.34648715,processed_transcript,ENST00000561612,ENSG00000157335
1747,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000403107,ENSG00000169402
1748,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000404077,ENSG00000169402
1749,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000435395,ENSG00000169402
1750,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000418406,ENSG00000169402
1751,RSPH10B2,13.11057166,16.38084669,processed_transcript,ENST00000485129,ENSG00000169402
1752,RSPH10B2,13.11057166,16.38084669,processed_transcript,ENST00000489190,ENSG00000169402
1753,RSPH10B2,13.11057166,16.38084669,processed_transcript,ENST00000463354,ENSG00000169402
1754,RSPH10B2,13.11057166,16.38084669,processed_transcript,ENST00000497737,ENSG00000169402
1755,RSPH10B2,13.11057166,16.38084669,nonsense_mediated_decay,ENST00000485920,ENSG00000169402
1756,RSPH10B2,13.11057166,16.38084669,retained_intron,ENST00000493745,ENSG00000169402
1757,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000297186,ENSG00000169402
1758,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000433859,ENSG00000169402
1759,RSPH10B2,13.11057166,16.38084669,protein_coding,ENST00000359718,ENSG00000169402
1760,SHISA7,14.05850272,16.39554536,protein_coding,ENST00000376325,ENSG00000187902
1761,SHISA7,14.05850272,16.39554536,protein_coding,ENST00000416792,ENSG00000187902
1762,LRRC9,13.67800445,16.46910825,protein_coding,ENST00000445360,ENSG00000131951
1763,LRRC9,13.67800445,16.46910825,nonsense_mediated_decay,ENST00000254271,ENSG00000131951
1764,LRRC9,13.67800445,16.46910825,processed_transcript,ENST00000454474,ENSG00000131951
1765,LRRC9,13.67800445,16.46910825,protein_coding,ENST00000570145,ENSG00000131951
1766,LRRC9,13.67800445,16.46910825,retained_intron,ENST00000562571,ENSG00000131951
1767,LRRC9,13.67800445,16.46910825,nonsense_mediated_decay,ENST00000568404,ENSG00000131951
1768,RHOXF2,15.21825156,16.49052585,protein_coding,ENST00000371388,ENSG00000131721
1769,RHOXF2,15.21825156,16.49052585,protein_coding,ENST00000595841,ENSG00000268919
1770,GOLGA8J,12.92892086,16.49341675,protein_coding,ENST00000567927,ENSG00000179938
1771,GOLGA8J,12.92892086,16.49341675,processed_transcript,ENST00000568123,ENSG00000179938
1772,GOLGA8J,12.92892086,16.49341675,protein_coding,ENST00000341650,ENSG00000179938
1773,AL020996.1,6.123412568,16.51668472,protein_coding,ENST00000536896,ENSG00000223474
1774,RP11-422N16.3,10.20995923,16.57915785,protein_coding,ENST00000499579,ENSG00000248050
1775,C10orf131,12.16531556,16.6674577,protein_coding,ENST00000602648,ENSG00000173088
1776,C10orf131,12.16531556,16.6674577,protein_coding,ENST00000423344,ENSG00000173088
1777,CCDC85B,9.098808611,16.67194389,protein_coding,ENST00000312579,ENSG00000175602
1778,AC004899.1,1.293065819,16.71874956,protein_coding,ENST00000596947,ENSG00000267970
1779,C12orf61,2.600996704,16.72883384,protein_coding,ENST00000408887,ENSG00000221949
1780,AP005482.1,7.889871854,16.74166602,processed_transcript,ENST00000585853,ENSG00000215527
1781,AP005482.1,7.889871854,16.74166602,protein_coding,ENST00000400514,ENSG00000215527
1782,AP005482.1,7.889871854,16.74166602,protein_coding,ENST00000400512,ENSG00000215527
1783,AC022431.2,9.493042374,16.79648333,protein_coding,ENST00000438651,ENSG00000225940
1784,AC021218.2,10.25805889,16.8039765,protein_coding,ENST00000377722,ENSG00000204876
1785,C5orf47,12.04240977,16.87010789,processed_transcript,ENST00000522195,ENSG00000185056
1786,C5orf47,12.04240977,16.87010789,protein_coding,ENST00000340147,ENSG00000185056
1787,SOWAHD,10.67846564,16.96446423,protein_coding,ENST00000343905,ENSG00000187808
1788,AP006621.5,1.115126583,16.98810394,processed_transcript,ENST00000526588,ENSG00000255284
1789,AP006621.5,1.115126583,16.98810394,protein_coding,ENST00000530083,ENSG00000255284
1790,AP006621.5,1.115126583,16.98810394,processed_transcript,ENST00000525941,ENSG00000255284
1791,RP11-159G9.5,14.95283004,17.00679573,protein_coding,ENST00000473136,ENSG00000229729
1792,RP11-159G9.5,14.95283004,17.00679573,processed_transcript,ENST00000498458,ENSG00000229729
1793,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000453782,ENSG00000237289
1794,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000437924,ENSG00000237289
1795,CKMT1B,12.53776569,17.03292452,retained_intron,ENST00000475589,ENSG00000237289
1796,CKMT1B,12.53776569,17.03292452,processed_transcript,ENST00000481666,ENSG00000237289
1797,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000449946,ENSG00000237289
1798,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000417289,ENSG00000237289
1799,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000441322,ENSG00000237289
1800,CKMT1B,12.53776569,17.03292452,processed_transcript,ENST00000495545,ENSG00000237289
1801,CKMT1B,12.53776569,17.03292452,processed_transcript,ENST00000498538,ENSG00000237289
1802,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000453733,ENSG00000237289
1803,CKMT1B,12.53776569,17.03292452,nonsense_mediated_decay,ENST00000437534,ENSG00000237289
1804,CKMT1B,12.53776569,17.03292452,nonsense_mediated_decay,ENST00000428981,ENSG00000237289
1805,CKMT1B,12.53776569,17.03292452,processed_transcript,ENST00000411560,ENSG00000237289
1806,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000300283,ENSG00000237289
1807,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000450086,ENSG00000237289
1808,CKMT1B,12.53776569,17.03292452,protein_coding,ENST00000413657,ENSG00000237289
1809,ARHGEF35,6.689193629,17.14029621,protein_coding,ENST00000378115,ENSG00000213214
1810,ARHGEF35,6.689193629,17.14029621,protein_coding,ENST00000543357,ENSG00000213214
1811,NANOGNB,15.95158342,17.16169863,protein_coding,ENST00000382119,ENSG00000205857
1812,C12orf75,15.80193685,17.2111015,processed_transcript,ENST00000548458,ENSG00000235162
1813,C12orf75,15.80193685,17.2111015,protein_coding,ENST00000443585,ENSG00000235162
1814,C12orf75,15.80193685,17.2111015,protein_coding,ENST00000552457,ENSG00000235162
1815,C12orf75,15.80193685,17.2111015,protein_coding,ENST00000549893,ENSG00000235162
1816,C12orf75,15.80193685,17.2111015,retained_intron,ENST00000546866,ENSG00000235162
1817,C12orf75,15.80193685,17.2111015,protein_coding,ENST00000549934,ENSG00000235162
1818,C12orf75,15.80193685,17.2111015,processed_transcript,ENST00000548336,ENSG00000235162
1819,TEX22,10.52046665,17.21222412,nonsense_mediated_decay,ENST00000548638,ENSG00000226174
1820,TEX22,10.52046665,17.21222412,protein_coding,ENST00000451127,ENSG00000226174
1821,TEX22,10.52046665,17.21222412,nonsense_mediated_decay,ENST00000603285,ENSG00000270616
1822,TEX22,10.52046665,17.21222412,protein_coding,ENST00000604417,ENSG00000270616
1823,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000529146,ENSG00000186523
1824,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000340537,ENSG00000186523
1825,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000431227,ENSG00000186523
1826,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000534187,ENSG00000186523
1827,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000448228,ENSG00000186523
1828,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000533852,ENSG00000186523
1829,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000530385,ENSG00000186523
1830,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000527300,ENSG00000186523
1831,FAM86B1,18.41449789,17.22136858,retained_intron,ENST00000530508,ENSG00000186523
1832,FAM86B1,18.41449789,17.22136858,retained_intron,ENST00000534732,ENSG00000186523
1833,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000524893,ENSG00000186523
1834,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000534520,ENSG00000186523
1835,FAM86B1,18.41449789,17.22136858,retained_intron,ENST00000525822,ENSG00000186523
1836,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000529060,ENSG00000186523
1837,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000526708,ENSG00000186523
1838,FAM86B1,18.41449789,17.22136858,retained_intron,ENST00000529617,ENSG00000186523
1839,FAM86B1,18.41449789,17.22136858,nonsense_mediated_decay,ENST00000531833,ENSG00000186523
1840,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000524571,ENSG00000186523
1841,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000533513,ENSG00000186523
1842,FAM86B1,18.41449789,17.22136858,protein_coding,ENST00000321602,ENSG00000186523
1843,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000405415,ENSG00000155026
1844,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000404406,ENSG00000155026
1845,RSPH10B,13.44338138,17.22744558,processed_transcript,ENST00000535104,ENSG00000155026
1846,RSPH10B,13.44338138,17.22744558,processed_transcript,ENST00000541997,ENSG00000155026
1847,RSPH10B,13.44338138,17.22744558,retained_intron,ENST00000477641,ENSG00000155026
1848,RSPH10B,13.44338138,17.22744558,processed_transcript,ENST00000539630,ENSG00000155026
1849,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000542644,ENSG00000155026
1850,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000455618,ENSG00000155026
1851,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000337579,ENSG00000155026
1852,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000441023,ENSG00000155026
1853,RSPH10B,13.44338138,17.22744558,protein_coding,ENST00000539903,ENSG00000155026
1854,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000527331,ENSG00000145002
1855,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000532480,ENSG00000145002
1856,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000262365,ENSG00000145002
1857,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000351291,ENSG00000145002
1858,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000393715,ENSG00000145002
1859,FAM86B2,17.16290214,17.25801591,protein_coding,ENST00000309608,ENSG00000145002
1860,CXorf30,15.40151864,17.2611023,protein_coding,ENST00000378653,ENSG00000205081
1861,CXorf30,15.40151864,17.2611023,retained_intron,ENST00000446478,ENSG00000205081
1862,CXorf30,15.40151864,17.2611023,protein_coding,ENST00000378657,ENSG00000205081
1863,CXorf30,15.40151864,17.2611023,protein_coding,ENST00000594014,ENSG00000268212
1864,CXorf30,15.40151864,17.2611023,protein_coding,ENST00000602218,ENSG00000268212
1865,CXorf30,15.40151864,17.2611023,retained_intron,ENST00000600025,ENSG00000268212
1866,GDF7,5.680506956,17.26875605,protein_coding,ENST00000272224,ENSG00000143869
1867,FAM181B,12.67086405,17.28082381,protein_coding,ENST00000329203,ENSG00000182103
1868,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000587467,ENSG00000167685
1869,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000588358,ENSG00000167685
1870,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000337080,ENSG00000167685
1871,ZNF444,8.707022508,17.30585426,processed_transcript,ENST00000587195,ENSG00000167685
1872,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000586123,ENSG00000167685
1873,ZNF444,8.707022508,17.30585426,processed_transcript,ENST00000587664,ENSG00000167685
1874,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000592949,ENSG00000167685
1875,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000593100,ENSG00000167685
1876,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000588203,ENSG00000167685
1877,ZNF444,8.707022508,17.30585426,protein_coding,ENST00000591564,ENSG00000167685
1878,ZNF444,8.707022508,17.30585426,retained_intron,ENST00000587236,ENSG00000167685
1879,ZNF444,8.707022508,17.30585426,processed_transcript,ENST00000592171,ENSG00000167685
1880,FAM27E1,5.701724981,17.32538386,protein_coding,ENST00000377525,ENSG00000237198
1881,TCTEX1D4,8.350938289,17.34780015,protein_coding,ENST00000339355,ENSG00000188396
1882,TCTEX1D4,8.350938289,17.34780015,protein_coding,ENST00000372200,ENSG00000188396
1883,CFC1,17.06338284,17.38930418,protein_coding,ENST00000259216,ENSG00000136698
1884,ASAH2C,17.38122624,17.39999411,protein_coding,ENST00000420079,ENSG00000072444
1885,ASAH2C,17.38122624,17.39999411,protein_coding,ENST00000426610,ENSG00000072444
1886,CXorf24,4.519970598,17.51864929,protein_coding,ENST00000357412,ENSG00000196741
1887,OXLD1,30.70466209,17.55326341,protein_coding,ENST00000374741,ENSG00000204237
1888,OXLD1,30.70466209,17.55326341,retained_intron,ENST00000575963,ENSG00000204237
1889,OXLD1,30.70466209,17.55326341,processed_transcript,ENST00000573786,ENSG00000204237
1890,OXLD1,30.70466209,17.55326341,protein_coding,ENST00000571503,ENSG00000204237
1891,OXLD1,30.70466209,17.55326341,nonsense_mediated_decay,ENST00000571757,ENSG00000204237
1892,OXLD1,30.70466209,17.55326341,nonsense_mediated_decay,ENST00000575992,ENSG00000204237
1893,OXLD1,30.70466209,17.55326341,nonsense_mediated_decay,ENST00000571092,ENSG00000204237
1894,CCDC166,17.69449284,17.69264306,protein_coding,ENST00000533508,ENSG00000255181
1895,CCDC166,17.69449284,17.69264306,protein_coding,ENST00000542437,ENSG00000255181
1896,CCDC166,17.69449284,17.69264306,protein_coding,ENST00000563354,ENSG00000261246
1897,DEFB4B,15.01439067,17.73029195,protein_coding,ENST00000318157,ENSG00000177257
1898,LL22NC03-75H12.2,5.23512345,17.75457303,protein_coding,ENST00000405369,ENSG00000218357
1899,LL22NC03-75H12.2,5.23512345,17.75457303,processed_transcript,ENST00000481625,ENSG00000218357
1900,KLRF2,15.83410201,17.78228269,protein_coding,ENST00000535540,ENSG00000256797
1901,AC016757.3,8.886274244,17.7904533,processed_transcript,ENST00000475669,ENSG00000186235
1902,AC016757.3,8.886274244,17.7904533,protein_coding,ENST00000409376,ENSG00000186235
1903,AC016757.3,8.886274244,17.7904533,protein_coding,ENST00000409070,ENSG00000186235
1904,AC016757.3,8.886274244,17.7904533,protein_coding,ENST00000409942,ENSG00000186235
1905,AC016757.3,8.886274244,17.7904533,processed_transcript,ENST00000470346,ENSG00000186235
1906,AC016757.3,8.886274244,17.7904533,retained_intron,ENST00000466075,ENSG00000186235
1907,AC016757.3,8.886274244,17.7904533,protein_coding,ENST00000334973,ENSG00000186235
1908,TTC34,17.40356508,17.81359246,retained_intron,ENST00000579787,ENSG00000215912
1909,TTC34,17.40356508,17.81359246,protein_coding,ENST00000401094,ENSG00000215912
1910,TTC34,17.40356508,17.81359246,protein_coding,ENST00000574621,ENSG00000215912
1911,TTC34,17.40356508,17.81359246,protein_coding,ENST00000401095,ENSG00000215912
1912,TRIM49C,10.40268003,17.8386931,protein_coding,ENST00000448984,ENSG00000204449
1913,TRIM49C,10.40268003,17.8386931,protein_coding,ENST00000432771,ENSG00000204449
1914,C20orf62,15.8592185,18.01302761,protein_coding,ENST00000306731,ENSG00000168746
1915,C20orf62,15.8592185,18.01302761,protein_coding,ENST00000372910,ENSG00000168746
1916,CTD-2117L12.1,8.917272136,18.03189597,protein_coding,ENST00000504333,ENSG00000250127
1917,FOXD4L3,8.829292037,18.03719097,protein_coding,ENST00000577592,ENSG00000266157
1918,FOXD4L3,8.829292037,18.03719097,protein_coding,ENST00000342833,ENSG00000187559
1919,AC008132.13,8.333865521,18.13518528,protein_coding,ENST00000342005,ENSG00000161103
1920,AC008132.13,8.333865521,18.13518528,processed_transcript,ENST00000412938,ENSG00000161103
1921,AC008132.13,8.333865521,18.13518528,processed_transcript,ENST00000445398,ENSG00000161103
1922,AC008132.13,8.333865521,18.13518528,processed_transcript,ENST00000416498,ENSG00000161103
1923,NPB,11.58076772,18.16981707,protein_coding,ENST00000573081,ENSG00000183979
1924,NPB,11.58076772,18.16981707,protein_coding,ENST00000333383,ENSG00000183979
